target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,11,11,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,1,positive,positive,831.539045899999,832.5333211,832.5333211,832.550008099999,j,l,0,1.45696569999927,l,0,1.43585360000179,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,12,12,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,2,neutral,positive,835.013742499999,836.0010282,836.0010282,836.0179068,j,j,1,2.90843260000111,j,1,2.88827220000167,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,13,13,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,1,1,2,positive,negative,839.929615699999,840.916811999999,840.916811999999,840.9332961,l,k,0,3.24033770000096,k,0,3.21342470000127,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,14,12,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,1,1,2,neutral,negative,845.172125699999,846.1666491,846.1666491,846.1834504,l,k,0,2.29061460000048,k,0,2.25932740000098,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15,15,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,1,neutral,negative,849.472387899999,850.4497226,850.4497226,850.4833896,l,l,1,4.35706699999901,l,1,4.34346980000191,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,16,16,11,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,2,positive,positive,855.8405384,856.833313899999,856.833313899999,856.849774799999,j,j,1,3.00931790000141,j,1,2.99207970000134,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17,17,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,1,1,1,negative,neutral,860.8635806,861.8506631,861.8506631,861.866977199999,k,l,0,3.4734683000006,l,0,3.44777430000249,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,7,,NaN,NaN,880.099319499999,main,2,2,1,negative,neutral,882.1227027,883.100043099999,883.100043099999,883.1335624,k,k,1,6.58283190000111,k,1,6.565588200001,866.3367277,space,13.7448347000009,882.1227027,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,15,,NaN,NaN,NaN,main,2,2,2,positive,negative,890.7054933,891.6999727,891.6999727,891.716778399999,l,l,1,8.05768910000006,l,1,8.03022850000161,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,3,,NaN,NaN,NaN,main,1,1,1,neutral,negative,900.780172299999,901.7664845,901.7664845,901.7832509,l,k,0,7.69030680000105,k,0,7.66745920000176,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,8,,NaN,NaN,NaN,main,1,1,1,neutral,positive,910.472183599999,911.4667923,911.4667923,911.483521099999,j,j,1,5.64068450000013,j,1,5.61523310000302,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4,13,,NaN,NaN,NaN,main,2,2,2,positive,neutral,918.122434999999,919.116459799998,919.116459799998,919.1333402,k,k,1,3.42446310000014,k,1,3.39856490000057,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,2,,NaN,NaN,NaN,main,1,1,1,positive,positive,923.562972999998,924.550111300001,924.550111300001,924.5665661,j,j,1,3.40723540000181,j,1,3.3871610000042,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,6,0,,NaN,NaN,NaN,main,1,1,1,negative,negative,928.972578999999,929.966563100001,929.966563100001,929.9834379,l,l,1,2.54344370000035,l,1,2.52299030000177,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,7,5,,NaN,NaN,NaN,main,1,1,1,negative,positive,933.523446000001,934.4999467,934.4999467,934.533411399998,j,j,1,2.17331470000136,j,1,2.17308919999959,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,8,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,937.7063358,938.699859300001,938.699859300001,938.716492599999,j,j,1,1.70694660000299,j,1,1.68579590000263,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,9,4,,NaN,NaN,NaN,main,2,2,1,positive,neutral,941.421811399998,942.399904100001,942.399904100001,942.4339237,k,l,0,10.323588700001,l,0,10.3213766999997,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10,10,17,,NaN,NaN,NaN,main,1,1,2,neutral,positive,953.7563135,954.749927499999,954.749927499999,954.7663003,j,j,1,2.29065379999884,j,1,2.26766669999961,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,11,11,11,,NaN,NaN,NaN,main,2,2,2,positive,positive,958.055632499998,959.050008100001,959.050008100001,959.066576200001,j,j,1,2.60669469999993,j,1,2.58318949999921,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,12,12,1,,NaN,NaN,NaN,main,2,2,1,neutral,neutral,962.672696600001,963.649588099999,963.649588099999,963.683188500001,k,k,1,4.32363570000234,k,1,4.31218919999992,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,13,13,9,,NaN,NaN,NaN,main,2,2,2,negative,negative,969.005386399998,969.999991899998,969.999991899998,970.016564399999,l,l,1,2.03987480000069,l,1,2.01767529999961,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,14,12,,NaN,NaN,NaN,main,1,1,2,neutral,negative,973.055862799998,974.0499335,974.0499335,974.066468399998,l,l,1,3.59006760000193,l,1,3.56821070000115,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15,15,10,,NaN,NaN,NaN,main,1,1,2,neutral,neutral,978.655537199998,979.649843500001,979.649843500001,979.666588800001,k,k,1,3.54008769999928,k,1,3.51909770000384,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,16,16,6,,NaN,NaN,NaN,main,1,1,1,positive,negative,984.205638000001,985.2001411,985.2001411,985.217434699998,l,l,1,1.54001240000071,l,1,1.52102320000085,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17,17,16,,NaN,NaN,NaN,main,1,1,2,negative,neutral,987.755552100001,988.749825099998,988.749825099998,988.766412700001,k,k,1,1.52375309999843,k,1,1.50019610000345,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,18,4,,NaN,NaN,NaN,main,2,2,1,positive,neutral,991.290144299999,992.283299599998,992.283299599998,992.2999062,k,k,1,2.22347580000132,k,1,2.20651830000315,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,19,8,,NaN,NaN,NaN,main,1,1,1,neutral,positive,995.523404900001,996.5164437,996.5164437,996.533206800001,j,j,1,5.77358859999731,j,1,5.74232050000319,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,20,12,,NaN,NaN,NaN,main,1,1,2,neutral,negative,1003.3061666,1004.2998974,1004.2998974,1004.3166225,l,l,1,1.72390299999824,l,1,1.69495970000025,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,21,15,,NaN,NaN,NaN,main,1,1,2,positive,negative,1007.0389261,1008.0330497,1008.0330497,1008.0495392,l,k,0,1.85694069999954,k,0,1.82536340000115,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,22,6,,NaN,NaN,NaN,main,1,1,1,positive,negative,1010.9056765,1011.8998211,1011.8998211,1011.9165988,l,l,1,1.6566301999992,l,1,1.62997219999852,NaN,,NaN,NaN,NaN,NaN,123,63,남성,no,yes,yes,no,2023-11-28_14h13.13.253,experiment_2311,2022.2.5,60.0082691393615
