target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,12,12,13,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,2,positive,neutral,756.5905805,757.5792772,757.5792772,757.596229799999,k,k,1,7.62300070000128,k,1,7.60196370000085,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,13,13,10,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,2,neutral,neutral,766.225735800001,767.213145399999,767.213145399999,767.2294769,k,k,1,7.97284969999964,k,1,7.95164719999957,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,14,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,1,negative,neutral,776.206671899999,777.196282999999,777.196282999999,777.212931399999,k,k,1,7.83966950000104,k,1,7.80771019999884,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15,15,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,1,1,1,negative,negative,786.0515581,787.04636,787.04636,787.063118100001,j,k,0,7.6238145999996,k,0,7.60564009999871,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,16,16,15,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,2,positive,negative,795.6854454,796.662850500001,796.662850500001,796.6959534,j,k,0,3.64012589999948,k,0,3.62959889999911,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17,17,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,1,positive,negative,801.335456699999,802.3295211,802.3295211,802.3461747,j,k,0,3.80693140000221,k,0,3.7859991999976,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,16,,NaN,NaN,811.229134699999,main,1,1,2,negative,neutral,813.2464201,814.229640699999,814.229640699999,814.247479199999,k,k,1,3.91396569999779,k,1,3.89469829999871,807.149981999999,space,4.04723989999911,813.2464201,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,11,,NaN,NaN,NaN,main,2,2,2,positive,positive,819.168625999999,820.162849100001,820.162849100001,820.1793449,l,l,1,4.1401392000007,l,1,4.12106470000072,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,825.318652900001,826.312910699999,826.312910699999,826.3295688,l,l,1,3.62320929999987,l,1,3.60248420000062,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,15,,NaN,NaN,NaN,main,1,1,2,positive,negative,830.953539900001,831.946499500002,831.946499500002,831.962799299999,j,k,0,13.2233775999994,k,0,13.2018962000002,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4,6,,NaN,NaN,NaN,main,1,1,1,positive,negative,846.190547499999,847.179743299999,847.179743299999,847.196106300002,j,k,0,4.82421199999953,k,0,4.80060779999985,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,3,,NaN,NaN,NaN,main,2,2,1,neutral,negative,853.018895199999,854.013017099998,854.013017099998,854.029541200001,j,k,0,2.70640379999895,k,0,2.68077869999979,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,6,4,,NaN,NaN,NaN,main,1,1,1,positive,neutral,857.7396658,858.729604600001,858.729604600001,858.746225399998,k,k,1,4.2909617999976,k,1,4.2663126999978,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,7,12,,NaN,NaN,NaN,main,1,1,2,neutral,negative,864.036719399999,865.029751900001,865.029751900001,865.046401299998,j,k,0,3.20968979999816,k,0,3.17534240000168,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,8,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,869.253158700001,870.246167000001,870.246167000001,870.262602999999,k,k,1,3.85656160000144,k,1,3.83757659999901,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,9,2,,NaN,NaN,NaN,main,1,1,1,positive,positive,875.118930799999,876.112772699998,876.112772699998,876.129434099999,l,l,1,9.27367830000003,l,1,9.25101350000114,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10,10,13,,NaN,NaN,NaN,main,1,1,2,positive,neutral,886.402531600001,887.396239500002,887.396239500002,887.412647100002,k,k,1,1.98958929999935,k,1,1.9678974999988,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,11,11,8,,NaN,NaN,NaN,main,1,1,1,neutral,positive,890.4070589,891.3961041,891.3961041,891.412803800002,l,k,0,5.83928589999778,k,0,5.80859409999903,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,12,12,10,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,898.252423599999,899.229314100001,899.229314100001,899.262838300001,k,k,1,1.84018589999687,k,1,1.83046149999791,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,13,13,9,,NaN,NaN,NaN,main,2,2,2,negative,negative,902.1030316,903.096222700002,903.096222700002,903.113010699999,j,k,0,1.70666210000127,k,0,1.67595029999939,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,14,17,,NaN,NaN,NaN,main,2,2,2,neutral,positive,905.818233000002,906.8126882,906.8126882,906.829394799999,l,l,1,2.02545710000049,l,1,1.99131259999922,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15,15,1,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,909.851427199999,910.8478947,910.8478947,910.863382799998,k,k,1,1.65715060000002,k,1,1.63006529999984,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,16,16,0,,NaN,NaN,NaN,main,1,1,1,negative,negative,913.519469399998,914.512796800002,914.512796800002,914.529676499998,j,k,0,2.62384590000147,k,0,2.59616140000071,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17,17,5,,NaN,NaN,NaN,main,2,2,1,negative,positive,918.153268599999,919.146110000001,919.146110000001,919.162822499999,l,l,1,6.30650909999895,l,1,6.28225089999978,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,18,9,,NaN,NaN,NaN,main,2,2,2,negative,negative,926.469449100001,927.4627999,927.4627999,927.479479000001,j,k,0,2.0226576999994,k,0,1.99696810000023,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,19,11,,NaN,NaN,NaN,main,1,1,2,positive,positive,930.503368000002,931.496528899999,931.496528899999,931.512560200001,l,l,1,1.74033100000088,l,1,1.71521009999924,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,20,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,934.252362200001,935.2462013,935.2462013,935.262840300002,k,k,1,1.82532970000102,k,1,1.80539000000135,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,21,10,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,938.0863632,939.0794522,939.0794522,939.096175300001,k,k,1,3.24022420000256,k,1,3.22039420000146,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,22,12,,NaN,NaN,NaN,main,1,1,2,neutral,negative,943.335309300001,944.3130217,944.3130217,944.346212500001,j,k,0,1.6396378999998,k,0,1.63470020000022,NaN,,NaN,NaN,NaN,NaN,116,71,여성,no,yes,yes,no,2023-11-28_14h14.40.016,experiment_2311,2022.2.5,60.0639921772529
