target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,block_thisRepN,block_thisTrialN,block_thisN,block_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,image_8_started,image_8_stopped,start_wait_started,start_wait_stopped,key_resp_9_keys,key_resp_9_rt,key_resp_9_started,key_resp_9_stopped,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,image_4_stopped,image_5_started,image_5_stopped,image_6_started,image_6_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,image_7_started,image_7_stopped,contineu_img_started,contineu_img_stopped,key_resp_8_keys,key_resp_8_rt,key_resp_8_started,key_resp_8_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,8,8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,l,j,0,1.44504250003956,129.866245399928,130.898550699931,130.865900699981,None,129.866245399928,None,129.866245399928,None,129.866245399928,None,132.280279199942,None,132.280279199942,None,132.280279199942,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,9,9,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,l,0,-0.142453799955547,133.298970100004,NaN,NaN,None,133.298970100004,None,133.298970100004,None,133.298970100004,None,134.150472900015,None,134.150472900015,None,134.150472900015,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,10,10,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,1.28966839995701,137.181947999983,138.183995999978,138.166929999948,None,137.181947999983,None,137.181947999983,None,137.181947999983,None,139.449250630022,None,139.449250630022,None,139.449250630022,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,11,11,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,l,l,1,1.81612029997632,139.467030599946,140.467314700014,140.450563999941,None,139.467030599946,None,139.467030599946,None,139.467030599946,None,142.265864730033,None,142.265864730033,None,142.265864730033,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,12,12,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,1.64472580002621,142.28315189993,143.284160299925,143.267614600016,None,142.28315189993,None,142.28315189993,None,142.28315189993,None,144.913853629993,None,144.913853629993,None,144.913853629993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,13,13,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,1.67189379991032,144.931262600003,145.950653499924,145.932691399939,None,144.931262600003,None,144.931262600003,None,144.931262600003,None,147.583510629984,None,147.583510629984,None,147.583510629984,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,14,14,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,negative,neutral,k,k,1,1.50904080003966,147.617786000017,148.617829499999,148.584161199979,None,147.617786000017,None,147.617786000017,None,147.617786000017,None,150.09784422993,None,150.09784422993,None,150.09784422993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,15,15,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,l,l,1,2.61632639996242,150.114961899933,151.117872399976,151.101810400025,None,150.114961899933,None,150.114961899933,None,150.114961899933,None,153.733834999963,None,153.733834999963,None,153.733834999963,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,16,16,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,negative,positive,j,j,1,2.08822360006161,154.748938099947,155.752521599992,155.734589,None,154.748938099947,None,154.748938099947,None,154.748938099947,None,157.818949799985,None,157.818949799985,None,157.818949799985,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,17,17,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,1.12072439992335,158.850287399953,159.865016600001,159.847856199951,None,158.850287399953,None,158.850287399953,None,158.850287399953,None,160.950559629977,None,160.950559629977,None,160.950559629977,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,1,0,18,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,1.54936180007644,160.968606799957,161.968204999925,161.951488099992,None,160.968606799957,None,160.968606799957,None,160.968606799957,None,163.500618430006,None,163.500618430006,None,163.500618430006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,1,1,19,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,1.28549719997682,163.517608899972,164.516886199941,164.500750300009,None,163.517608899972,None,163.517608899972,None,163.517608899972,None,165.784610829933,None,165.784610829933,None,165.784610829933,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
negative,negative,2,j,l,NaN,NaN,NaN,NaN,1,2,20,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,2,negative,negative,l,l,1,1.19790139992256,165.801642099977,166.80236490001,166.768611999927,None,165.801642099977,None,165.801642099977,None,165.801642099977,None,167.984178329969,None,167.984178329969,None,167.984178329969,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,1,3,21,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,2,neutral,neutral,k,k,1,1.75009320001118,168.002219400019,169.00219369994,168.985590599943,None,168.002219400019,None,168.002219400019,None,168.002219400019,None,170.734854829998,None,170.734854829998,None,170.734854829998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,1,4,22,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,l,l,1,1.809983599931,170.752519699978,171.752289099968,171.735452099936,None,170.752519699978,None,170.752519699978,None,170.752519699978,None,173.551290729933,None,173.551290729933,None,173.551290729933,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,1,5,23,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,2,negative,neutral,k,k,1,1.46660909999628,173.569003499928,174.568179199938,174.551982500008,None,173.569003499928,None,173.569003499928,None,173.569003499928,None,176.018218530028,None,176.018218530028,None,176.018218530028,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
positive,negative,2,l,j,NaN,NaN,NaN,NaN,1,6,24,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,1.66709419991821,176.035797099932,177.035737899947,177.019339199993,None,176.035797099932,None,176.035797099932,None,176.035797099932,None,178.686055730016,None,178.686055730016,None,178.686055730016,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
negative,positive,1,j,l,NaN,NaN,NaN,NaN,1,7,25,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,l,l,1,1.70101000007708,178.702885000035,179.702948299935,179.686176699935,None,178.702885000035,None,178.702885000035,None,178.702885000035,None,181.384064729942,None,181.384064729942,None,181.384064729942,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,1,8,26,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,positive,neutral,k,k,1,1.5445646001026,181.418996299966,182.419396299985,182.386072100024,None,181.418996299966,None,181.418996299966,None,181.418996299966,None,183.93508912999,None,183.93508912999,None,183.93508912999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
negative,positive,2,j,l,NaN,NaN,NaN,NaN,1,9,27,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,2,positive,negative,l,l,1,1.43258179991972,183.951998300035,184.953040099936,184.936367499991,None,183.951998300035,None,183.951998300035,None,183.951998300035,None,186.368860830006,None,186.368860830006,None,186.368860830006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
negative,negative,1,j,l,NaN,NaN,NaN,NaN,1,10,28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,l,l,1,1.46696859993972,186.386423700023,187.401213399949,187.368233499932,None,186.386423700023,None,186.386423700023,None,186.386423700023,None,188.83599083001,None,188.83599083001,None,188.83599083001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,1,11,29,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,positive,neutral,k,k,1,1.59283120010514,188.870478700032,189.86993159994,189.836493699928,None,188.870478700032,None,188.870478700032,None,188.870478700032,None,191.435321730014,None,191.435321730014,None,191.435321730014,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,1,12,30,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,1.51363649999257,191.452210500021,192.45168529998,192.435104100034,None,191.452210500021,None,191.452210500021,None,191.452210500021,None,193.953590930009,None,193.953590930009,None,193.953590930009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
positive,negative,1,l,j,NaN,NaN,NaN,NaN,1,13,31,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,j,j,1,2.21838550001848,193.970023800037,194.97020510002,194.953342800029,None,193.970023800037,None,193.970023800037,None,193.970023800037,None,197.186688099988,None,197.186688099988,None,197.186688099988,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,1,14,32,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,1.2717360999668,198.202351099928,199.204182000016,199.170375199988,None,198.202351099928,None,198.202351099928,None,198.202351099928,None,200.453293729958,None,200.453293729958,None,200.453293729958,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
positive,positive,2,l,j,NaN,NaN,NaN,NaN,1,15,33,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,j,j,1,1.83693790005054,200.470446699997,201.470372900018,201.454034699942,None,200.470446699997,None,200.470446699997,None,200.470446699997,None,203.288173429936,None,203.288173429936,None,203.288173429936,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,1,16,34,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,l,l,1,1.36035319999792,203.304205499939,204.303950099973,204.287314899964,None,203.304205499939,None,203.304205499939,None,203.304205499939,None,205.65136763003,None,205.65136763003,None,205.65136763003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
positive,positive,1,l,j,NaN,NaN,NaN,NaN,1,17,35,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,1.68412430002354,205.668941100012,206.67073449993,206.654331899947,None,205.668941100012,None,205.668941100012,None,205.668941100012,None,208.33730823003,None,208.33730823003,None,208.33730823003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,208.47257829993,None,space,23.2269147000043,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,603,2023-08-15_16h44.34.136,Main,2022.1.1,60.4675349785866
