target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,block_thisRepN,block_thisTrialN,block_thisN,block_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,image_8_started,image_8_stopped,start_wait_started,start_wait_stopped,key_resp_9_keys,key_resp_9_rt,key_resp_9_started,key_resp_9_stopped,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,image_4_stopped,image_5_started,image_5_stopped,image_6_started,image_6_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,image_7_started,image_7_stopped,contineu_img_started,contineu_img_stopped,key_resp_8_keys,key_resp_8_rt,key_resp_8_started,key_resp_8_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,8,8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,j,j,1,1.17819959999997,137.943544,138.9912777,138.9416647,None,137.943544,None,137.943544,None,137.943544,None,140.094082733333,None,140.094082733333,None,140.094082733333,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,9,9,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,l,l,1,1.25245069999983,140.1440734,141.2074985,141.1245352,None,140.1440734,None,140.1440734,None,140.1440734,None,142.345216833334,None,142.345216833334,None,142.345216833334,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,10,10,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,neutral,positive,l,l,1,1.42717139999968,142.4101078,143.4567132,143.3902875,None,142.4101078,None,142.4101078,None,142.4101078,None,144.774035466667,None,144.774035466667,None,144.774035466667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,11,11,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,l,l,1,1.20162000000073,144.8084118,145.8725136,145.7896687,None,144.8084118,None,144.8084118,None,144.8084118,None,146.972805866666,None,146.972805866666,None,146.972805866666,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,0,12,12,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,positive,neutral,k,k,1,0.878684500000418,147.0060685,148.0219662,147.9897632,None,147.0060685,None,147.0060685,None,147.0060685,None,148.857085966666,None,148.857085966666,None,148.857085966666,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,13,13,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,neutral,negative,j,j,1,1.22652719999951,148.8901452,149.9048259,149.8755328,None,148.8901452,None,148.8901452,None,148.8901452,None,151.088990866667,None,151.088990866667,None,151.088990866667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,14,14,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,positive,negative,j,j,1,1.44962459999988,151.1232948,152.1588071,152.137624,None,151.1232948,None,151.1232948,None,151.1232948,None,153.554324133333,None,153.554324133333,None,153.554324133333,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,15,15,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,1.20658180000009,153.5885782,154.6374964,154.603836,None,153.5885782,None,153.5885782,None,153.5885782,None,155.753572166667,None,155.753572166667,None,155.753572166667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,16,16,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,k,1,1.16268940000009,155.8067005,156.8593491,156.7866252,None,155.8067005,None,155.8067005,None,155.8067005,None,157.922009266667,None,157.922009266667,None,157.922009266667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,0,17,17,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,neutral,negative,j,j,1,1.14989119999973,157.9547822,159.019271,158.9367636,None,157.9547822,None,157.9547822,None,157.9547822,None,160.071175066667,None,160.071175066667,None,160.071175066667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,160.1062133,None,space,9.64145719999942,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,0.57685184,-0.43148148,0,0,0,0.00214996666727529,None,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,169.7736402,None,main,1,1,2,neutral,neutral,k,k,1,1.05494080000062,171.8498655,172.884434,172.8495726,None,171.8498655,None,171.8498655,None,171.8498655,None,173.851940966667,None,173.851940966667,None,173.851940966667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,160.1062133,None,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,1,1,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,neutral,k,k,1,0.961483400000361,173.9031108,174.9656111,174.8821478,None,173.9031108,None,173.9031108,None,173.9031108,None,175.817448666667,None,175.817448666667,None,175.817448666667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,2,2,8,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,positive,l,l,1,1.30777449999914,175.8502098,176.9152484,176.8318286,None,175.8502098,None,175.8502098,None,175.8502098,None,178.133444866667,None,178.133444866667,None,178.133444866667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,3,3,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,negative,j,j,1,1.03143820000059,178.1862997,179.230987,179.1680799,None,178.1862997,None,178.1862997,None,178.1862997,None,180.164158066667,None,180.164158066667,None,180.164158066667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,4,4,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,negative,j,j,1,1.1134103000004,180.1978972,181.2339203,181.198514,None,180.1978972,None,180.1978972,None,180.1978972,None,182.282819366667,None,182.282819366667,None,182.282819366667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,5,5,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,l,l,1,1.19139100000029,182.3166167,183.3633562,183.3299818,None,182.3166167,None,182.3166167,None,182.3166167,None,184.479893866667,None,184.479893866667,None,184.479893866667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,6,6,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,l,l,1,1.14774529999977,184.5332798,185.5644537,185.4960507,None,184.5332798,None,184.5332798,None,184.5332798,None,186.629537166667,None,186.629537166667,None,186.629537166667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,7,7,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,positive,l,l,1,0.979408900000635,186.6640581,187.7128032,187.6791577,None,186.6640581,None,186.6640581,None,186.6640581,None,188.611925866667,None,188.611925866667,None,188.611925866667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,8,8,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,neutral,k,k,1,0.967740000000049,188.6451561,189.6793977,189.6455658,None,188.6451561,None,188.6451561,None,188.6451561,None,190.581116266667,None,190.581116266667,None,190.581116266667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,9,9,15,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,negative,j,j,1,1.12702499999978,190.6329704,191.6968148,191.6111193,None,190.6329704,None,190.6329704,None,190.6329704,None,192.713713266667,None,192.713713266667,None,192.713713266667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,10,10,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,neutral,k,k,1,0.892632000000049,192.747712,193.795946,193.7447124,None,192.747712,None,192.747712,None,192.747712,None,194.611263666667,None,194.611263666667,None,194.611263666667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,11,11,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,1.27339449999999,194.6652356,195.71058,195.6603445,None,194.6652356,None,194.6652356,None,194.6652356,None,196.893478566666,None,196.893478566666,None,196.893478566666,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,12,12,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,positive,l,l,1,1.12842060000003,196.9289347,197.9638903,197.942862,None,196.9289347,None,196.9289347,None,196.9289347,None,199.026235466667,None,199.026235466667,None,199.026235466667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,13,13,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,negative,j,j,1,1.17888289999973,199.0652338,200.1256818,200.0762306,None,199.0652338,None,199.0652338,None,199.0652338,None,201.212177533333,None,201.212177533333,None,201.212177533333,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,14,14,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,j,j,1,1.19503870000062,201.2772177,202.3120244,202.2753626,None,201.2772177,None,201.2772177,None,201.2772177,None,203.410047166666,None,203.410047166666,None,203.410047166666,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,15,15,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,positive,l,l,1,1.3130971999999,203.4433181,204.4914808,204.458056,None,203.4433181,None,203.4433181,None,203.4433181,None,205.724720266667,None,205.724720266667,None,205.724720266667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,16,16,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,j,j,1,0.952322399999503,205.7600574,206.791444,206.7581741,None,205.7600574,None,205.7600574,None,205.7600574,None,207.692068933333,None,207.692068933333,None,207.692068933333,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,17,17,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,0.863398100000268,207.7452982,208.7787924,208.7074691,None,207.7452982,None,207.7452982,None,207.7452982,None,209.560025033333,None,209.560025033333,None,209.560025033333,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,0,18,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,j,j,1,1.02262830000018,209.6077547,210.6400794,210.5735462,None,209.6077547,None,209.6077547,None,209.6077547,None,211.575958966667,None,211.575958966667,None,211.575958966667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,202,2023-08-15_11h39.45.332,Main,2022.1.1,None
