distractor,target,set,ans1,ans2,rep_loop4_thisRepN,rep_loop4_thisTrialN,rep_loop4_thisN,rep_loop4_thisIndex,st2_prac_loop_thisRepN,st2_prac_loop_thisTrialN,st2_prac_loop_thisN,st2_prac_loop_thisIndex,block_thisRepN,block_thisTrialN,block_thisN,block_thisIndex,st2_main_loop_thisRepN,st2_main_loop_thisTrialN,st2_main_loop_thisN,st2_main_loop_thisIndex,image_4_started,image_4_stopped,wait_img_started,wait_img_stopped,key_resp_3_keys,key_resp_3_rt,image_5_started,image_5_stopped,ins_rep_img_started,ins_rep_img_stopped,st_prac_back_started,st_prac_back_stopped,prac_img_started,prac_img_stopped,st_fix_back_started,st_fix_back_stopped,st_fix_2_started,st_fix_2_stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back_started,st_back_stopped,st2_resp_keys,st2_resp_corr,st_main_back_started,st_main_back_stopped,mouse_4_x,mouse_4_y,mouse_4_leftButton,mouse_4_midButton,mouse_4_rightButton,mouse_4_started,mouse_4_stopped,main_key_keys,main_key_rt,main_key_started,main_key_stopped,main_img_started,main_img_stopped,contineu_img_started,contineu_img_stopped,key_resp_9_keys,key_resp_9_rt,key_resp_9_started,key_resp_9_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
negative,yellow,2,k,None,NaN,NaN,NaN,NaN,0,10,10,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,1.03447049999886,228.750425499999,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,0,11,11,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.52255030000015,230.7819724,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,0,12,12,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,1.01084740000078,233.312019999998,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,red,1,None,None,NaN,NaN,NaN,NaN,0,13,13,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.51456300000063,235.330039299999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,0,14,14,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.53474740000092,237.828510399999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,2,None,k,NaN,NaN,NaN,NaN,0,15,15,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.50824459999785,240.377232899998,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,yellow,2,None,k,NaN,NaN,NaN,NaN,0,16,16,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.53133789999993,242.893307599999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,2,None,k,NaN,NaN,NaN,NaN,0,17,17,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.52168289999827,245.4302197,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,blue,2,k,None,NaN,NaN,NaN,NaN,0,18,18,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,prac,k,k,1,1.1880928999999,247.942346899999,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,red,2,None,None,NaN,NaN,NaN,NaN,0,19,19,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,prac,None,None,1,1.50774039999669,250.14417,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,,,NaN,NaN,NaN,,,NaN,252.672326799999,None,0.023148147,0,0,0,0,0.00561086666493793,None,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,space,54.0235632000004,252.672326799999,None,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,50,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,306.760988899998,None,306.760988899998,None,main,k,k,1,1.24299609999798,308.813920599998,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,252.672326799999,None,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,1,1,28,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,k,k,1,0.740115000000515,311.0631631,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,2,2,23,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,k,0,-0.679598599999736,312.810868699999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,3,3,59,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.51755750000302,316.180923899999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,4,4,57,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.50284480000118,318.690780599998,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,5,5,13,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.51735799999733,321.209033799998,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,6,6,47,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.54477319999933,323.743502900001,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,7,7,14,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,k,k,1,0.966762199997902,326.272666699999,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,yellow,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,8,8,43,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,k,k,1,1.53296920000139,328.258465799998,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,9,9,55,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,k,0,0.345307600000524,330.792427799999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,10,10,46,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.49826699999903,333.177957600001,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,11,11,53,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.53544909999982,335.670878699999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,12,12,52,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,k,k,1,1.09293999999863,338.2210476,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,13,13,20,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.52419999999984,340.3035299,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,14,14,45,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.53077139999732,342.836284199999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,15,15,56,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.53499439999723,345.3849132,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,16,16,44,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.52674180000031,347.906139299997,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,17,17,42,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,k,k,1,0.945336199998565,350.450548999997,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,18,18,0,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.52554760000203,352.402152799998,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,yellow,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,19,19,18,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,k,k,1,1.22771009999997,354.932125799998,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,20,20,49,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,k,0,1.51461120000022,357.153550799998,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,21,21,16,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.5203760000004,360.714445399997,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,22,22,9,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,k,0,1.20789080000031,363.248352999999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,23,23,38,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,k,k,1,1.1764680999986,366.481871199998,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,24,24,31,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.52044459999888,368.6480969,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,25,25,7,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,k,k,1,1.37915620000058,371.1782461,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,yellow,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,26,26,30,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,k,k,1,1.3617720000002,373.564015699998,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,27,27,10,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.52540870000303,375.927104799997,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,28,28,2,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,k,0,0.971247199999198,378.443397899999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
positive,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,29,29,58,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.49491320000016,381.447440799999,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,yellow,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,30,30,5,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,k,k,1,1.29988299999968,383.941351199999,None,None,0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,31,31,8,NaN,,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,main,None,None,1,1.51256659999854,386.265428799998,None,None,1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,,602,2023-08-15_16h34.38.154,Main,2022.1.1,None
