target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,block_thisRepN,block_thisTrialN,block_thisN,block_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,image_8_started,image_8_stopped,start_wait_started,start_wait_stopped,key_resp_9_keys,key_resp_9_rt,key_resp_9_started,key_resp_9_stopped,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,image_4_stopped,image_5_started,image_5_stopped,image_6_started,image_6_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,image_7_started,image_7_stopped,contineu_img_started,contineu_img_stopped,key_resp_8_keys,key_resp_8_rt,key_resp_8_started,key_resp_8_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,8,8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,j,1,1.29550399999789,118.864808400001,119.9427684,119.892869800002,None,118.864808400001,None,118.864808400001,None,118.864808400001,None,121.128316733335,None,121.128316733335,None,121.128316733335,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,9,9,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,1.183734000002,121.1645747,122.242267500002,122.192454300002,None,121.1645747,None,121.1645747,None,121.1645747,None,123.308828033336,None,123.308828033336,None,123.308828033336,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,0,10,10,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,positive,negative,j,j,1,1.17576650000046,123.348891400001,124.375224900003,124.3414065,None,123.348891400001,None,123.348891400001,None,123.348891400001,None,125.491782933336,None,125.491782933336,None,125.491782933336,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,0,11,11,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,1,neutral,negative,j,j,1,1.11090490000061,125.526230000003,126.5746058,126.524588,None,125.526230000003,None,125.526230000003,None,125.526230000003,None,127.609880933335,None,127.609880933335,None,127.609880933335,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,12,12,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,j,j,1,1.04808160000175,127.658865900001,128.7073972,128.657325700002,None,127.658865900001,None,127.658865900001,None,127.658865900001,None,129.659693833336,None,129.659693833336,None,129.659693833336,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,13,13,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,1.20132139999987,129.708734200001,130.757093700002,130.706805600003,None,129.708734200001,None,129.708734200001,None,129.708734200001,None,131.873898733335,None,131.873898733335,None,131.873898733335,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,0,14,14,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,2,positive,neutral,k,k,1,1.14392909999879,131.9255859,132.9741995,132.9065467,None,131.9255859,None,131.9255859,None,131.9255859,None,134.022864833336,None,134.022864833336,None,134.022864833336,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,15,15,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,l,l,1,1.24886889999834,134.060997300003,135.122501000002,135.072644,None,134.060997300003,None,134.060997300003,None,134.060997300003,None,136.274473333335,None,136.274473333335,None,136.274473333335,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,16,16,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,positive,positive,l,l,1,1.44875329999923,136.323379200003,137.390577000002,137.338727600003,None,136.323379200003,None,136.323379200003,None,136.323379200003,None,138.724282633335,None,138.724282633335,None,138.724282633335,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,17,17,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,j,j,1,1.57421799999793,138.789827500001,139.8380531,139.788182300003,None,138.789827500001,None,138.789827500001,None,138.789827500001,None,141.304656133336,None,141.304656133336,None,141.304656133336,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,141.323192300002,None,space,14.9038622999942,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,0.58055556,-0.42592594,0,0,0,0.0100396333364188,None,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,156.254732900001,None,main,2,2,1,negative,negative,j,j,1,1.59015490000093,158.322036100002,159.3997495,159.300587900001,None,158.322036100002,None,158.322036100002,None,158.322036100002,None,160.867947833333,None,160.867947833333,None,160.867947833333,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,141.323192300002,None,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,1,1,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,1.33245829999942,160.9175268,161.982690700002,161.899645400001,None,160.9175268,None,160.9175268,None,160.9175268,None,163.201457833333,None,163.201457833333,None,163.201457833333,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,2,2,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,l,l,1,1.25666949999868,163.252377700002,164.281851200001,164.219127200002,None,163.252377700002,None,163.252377700002,None,163.252377700002,None,165.467760033335,None,165.467760033335,None,165.467760033335,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,3,3,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,positive,l,l,1,1.26207780000186,165.520285100003,166.581469200002,166.498097200001,None,165.520285100003,None,165.520285100003,None,165.520285100003,None,167.733608833336,None,167.733608833336,None,167.733608833336,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,4,4,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,negative,j,j,1,1.4652528000006,167.784230600002,168.847479200002,168.798001200001,None,167.784230600002,None,167.784230600002,None,167.784230600002,None,170.198987166667,None,170.198987166667,None,170.198987166667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,5,5,8,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,l,l,1,1.8093469000014,170.231815800002,171.268059000002,171.218725500003,None,170.231815800002,None,170.231815800002,None,170.231815800002,None,173.016123833335,None,173.016123833335,None,173.016123833335,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,6,6,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,neutral,k,k,1,1.30713009999818,173.081396100002,174.112874300001,174.083025,None,173.081396100002,None,173.081396100002,None,173.081396100002,None,175.330482333335,None,175.330482333335,None,175.330482333335,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,7,7,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,negative,j,j,1,1.09527030000027,175.3829406,176.430669600002,176.351196700001,None,175.3829406,None,175.3829406,None,175.3829406,None,177.431367233334,None,177.431367233334,None,177.431367233334,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,8,8,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,neutral,k,k,1,1.57089149999956,177.497259200001,178.578463900001,178.478428100003,None,177.497259200001,None,177.497259200001,None,177.497259200001,None,180.013347833334,None,180.013347833334,None,180.013347833334,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,9,9,15,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,negative,j,j,1,2.02570419999756,180.049229200002,181.094398200003,181.0446166,None,180.049229200002,None,180.049229200002,None,180.049229200002,None,183.060828500002,None,183.060828500002,None,183.060828500002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,10,10,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,positive,l,l,1,1.15363810000053,184.110256800002,185.127019900003,185.127019900003,None,184.110256800002,None,184.110256800002,None,184.110256800002,None,186.22622716667,None,186.22622716667,None,186.22622716667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,11,11,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,l,l,1,1.1873076999982,186.279488700002,187.359694800001,187.2597608,None,186.279488700002,None,186.279488700002,None,186.279488700002,None,188.425824333336,None,188.425824333336,None,188.425824333336,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,12,12,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,neutral,k,k,1,1.21169780000128,188.4635476,189.4924393,189.458983700002,None,188.4635476,None,188.4635476,None,188.4635476,None,190.644607133334,None,190.644607133334,None,190.644607133334,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,13,13,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,neutral,k,k,1,1.1433520999999,190.678155000001,191.7419085,191.691905,None,190.678155000001,None,190.678155000001,None,190.678155000001,None,192.791635633334,None,192.791635633334,None,192.791635633334,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,14,14,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,negative,j,j,1,1.02351120000094,192.826630800002,193.8912275,193.8413057,None,192.826630800002,None,192.826630800002,None,192.826630800002,None,194.810416566667,None,194.810416566667,None,194.810416566667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,15,15,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,l,l,1,1.31052270000146,194.8421261,195.875218200003,195.841275300001,None,194.8421261,None,194.8421261,None,194.8421261,None,197.126186566668,None,197.126186566668,None,197.126186566668,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,16,16,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,0.981674000002386,197.1589078,198.206935900002,198.157002700002,None,197.1589078,None,197.1589078,None,197.1589078,None,199.106800466667,None,199.106800466667,None,199.106800466667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,17,17,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,j,j,1,1.08409290000054,199.177533600003,200.210414500001,200.173445600001,None,199.177533600003,None,199.177533600003,None,199.177533600003,None,201.207901233335,None,201.207901233335,None,201.207901233335,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,602,2023-08-15_16h48.49.039,Main,2022.1.1,None
