target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,block_thisRepN,block_thisTrialN,block_thisN,block_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,image_8_started,image_8_stopped,start_wait_started,start_wait_stopped,key_resp_9_keys,key_resp_9_rt,key_resp_9_started,key_resp_9_stopped,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,image_4_stopped,image_5_started,image_5_stopped,image_6_started,image_6_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,image_7_started,image_7_stopped,contineu_img_started,contineu_img_stopped,key_resp_8_keys,key_resp_8_rt,key_resp_8_started,key_resp_8_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,8,8,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,neutral,k,k,1,1.500168700004,295.872359999921,296.97348070005,296.873092799913,None,295.872359999921,None,295.872359999921,None,295.872359999921,None,298.270895379945,None,298.270895379945,None,298.270895379945,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,9,9,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,negative,j,j,1,1.58094959985465,298.372765099863,299.437543399865,299.355401899898,None,298.372765099863,None,298.372765099863,None,298.372765099863,None,300.866721579921,None,300.866721579921,None,300.866721579921,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,10,10,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,neutral,k,k,1,1.28077269997448,300.953368799994,302.020983600058,301.951745099854,None,300.953368799994,None,300.953368799994,None,300.953368799994,None,303.142995419912,None,303.142995419912,None,303.142995419912,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,11,11,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,positive,l,l,1,1.20500500011258,303.266794899944,304.350754000014,304.283679199871,None,303.266794899944,None,303.266794899944,None,303.266794899944,None,305.372457519872,None,305.372457519872,None,305.372457519872,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,12,12,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,l,l,1,1.6055418998003,305.470396399964,306.51276679989,306.446351999883,None,305.470396399964,None,305.470396399964,None,305.470396399964,None,307.98745101993,None,307.98745101993,None,307.98745101993,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,13,13,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,negative,j,j,1,1.25842470000498,308.083591100061,309.143737199949,309.077493499964,None,308.083591100061,None,308.083591100061,None,308.083591100061,None,310.262806119863,None,310.262806119863,None,310.262806119863,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,14,14,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,l,l,1,1.4010425999295,310.350315700052,311.411792200059,311.34476509993,None,310.350315700052,None,310.350315700052,None,310.350315700052,None,312.677528619999,None,312.677528619999,None,312.677528619999,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,15,15,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,0.90888710017316,312.758388499962,313.822842299938,313.755148099968,None,312.758388499962,None,312.758388499962,None,312.758388499962,None,314.591349920025,None,314.591349920025,None,314.591349920025,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,16,16,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,negative,j,j,1,1.46481909998693,314.673846299993,315.721502400003,315.620247999905,None,314.673846299993,None,314.673846299993,None,314.673846299993,None,317.072799019981,None,317.072799019981,None,317.072799019981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,17,17,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,j,j,1,1.32272099982947,317.160514299991,318.219090000028,318.151819200022,None,317.160514299991,None,317.160514299991,None,317.160514299991,None,319.402860420058,None,319.402860420058,None,319.402860420058,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,0,18,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,negative,j,j,1,1.26342989993282,319.475309500005,320.533555499977,320.466497099958,None,319.475309500005,None,319.475309500005,None,319.475309500005,None,321.669446920045,None,321.669446920045,None,321.669446920045,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,19,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,l,l,1,1.31366210011765,321.750995999901,322.832367300056,322.71534799994,None,321.750995999901,None,321.750995999901,None,321.750995999901,None,323.98533201986,None,323.98533201986,None,323.98533201986,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,2,20,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,negative,j,j,1,1.31712599983439,324.100784600014,325.179655099986,325.129639700055,None,324.100784600014,None,324.100784600014,None,324.100784600014,None,326.340111979865,None,326.340111979865,None,326.340111979865,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,3,21,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,neutral,k,k,1,1.4105384000577,326.41585469991,327.494792100042,327.429824699881,None,326.41585469991,None,326.41585469991,None,326.41585469991,None,328.749589619925,None,328.749589619925,None,328.749589619925,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,4,22,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,neutral,k,k,1,1.36990549997427,328.846357899951,329.892130800057,329.825555799995,None,328.846357899951,None,328.846357899951,None,328.846357899951,None,331.13871177996,None,331.13871177996,None,331.13871177996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,5,23,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,1.29595189983957,331.229258300038,332.325533899944,332.243211399997,None,331.229258300038,None,331.229258300038,None,331.229258300038,None,333.443565979949,None,333.443565979949,None,333.443565979949,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,6,24,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,positive,l,l,1,1.37440299987793,333.541011400055,334.639648499899,334.55811959994,None,333.541011400055,None,333.541011400055,None,333.541011400055,None,335.837961879908,None,335.837961879908,None,335.837961879908,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,7,25,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,positive,l,l,1,1.60824009985663,335.942632899852,337.003898900002,336.919825799996,None,335.942632899852,None,335.942632899852,None,335.942632899852,None,338.473393939901,None,338.473393939901,None,338.473393939901,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,8,26,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,neutral,k,k,1,1.17201970005408,338.617853200063,339.71817769995,339.569555199938,None,338.617853200063,None,338.617853200063,None,338.617853200063,None,340.641712819925,None,340.641712819925,None,340.641712819925,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,9,27,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,l,l,1,1.50942290015519,340.785806400003,341.965327899903,341.750591899967,None,340.785806400003,None,340.785806400003,None,340.785806400003,None,343.177649580059,None,343.177649580059,None,343.177649580059,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,10,28,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,1.49859500001185,343.297615600051,344.414225799963,344.332349400036,None,343.297615600051,None,343.297615600051,None,343.297615600051,None,345.689671079977,None,345.689671079977,None,345.689671079977,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,11,29,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,negative,j,j,1,1.58809980005026,345.811591000063,346.895080799935,346.827125400072,None,345.811591000063,None,345.811591000063,None,345.811591000063,None,348.302641839953,None,348.302641839953,None,348.302641839953,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,12,30,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,negative,j,j,1,1.34444999997504,348.443637999939,349.557979899924,349.47399879992,None,348.443637999939,None,348.443637999939,None,348.443637999939,None,350.655856280006,None,350.655856280006,None,350.655856280006,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,13,31,15,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,negative,j,j,1,1.4415100000333,350.792822899995,351.906538199866,351.808634799905,None,350.792822899995,None,350.792822899995,None,350.792822899995,None,353.105536179966,None,353.105536179966,None,353.105536179966,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,14,32,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,positive,l,l,1,1.60375750018284,353.255407299846,354.389666900039,354.289364599856,None,353.255407299846,None,353.255407299846,None,353.255407299846,None,355.733945580083,None,355.733945580083,None,355.733945580083,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,15,33,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,j,j,1,1.44211820000783,355.854235199979,356.952926700003,356.869303100044,None,355.854235199979,None,355.854235199979,None,355.854235199979,None,358.195009340066,None,358.195009340066,None,358.195009340066,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,16,34,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,1.23775900015607,358.333741599927,359.400156100048,359.33211269998,None,358.333741599927,None,358.333741599927,None,358.333741599927,None,360.444858879899,None,360.444858879899,None,360.444858879899,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,17,35,8,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,l,l,1,1.26080259983428,360.598988899961,361.714301100001,361.632665799931,None,360.598988899961,None,360.598988899961,None,360.598988899961,None,362.745484779938,None,362.745484779938,None,362.745484779938,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,0,36,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,neutral,k,k,1,1.39275550004095,362.865464499919,363.981546999887,363.882036600029,None,362.865464499919,None,362.865464499919,None,362.865464499919,None,365.157630080008,None,365.157630080008,None,365.157630080008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,1,37,8,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,l,l,1,2.56752180005424,365.278436099878,366.344580899924,366.26096679992,None,365.278436099878,None,365.278436099878,None,365.278436099878,None,368.801510799909,None,368.801510799909,None,368.801510799909,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,2,38,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,neutral,k,k,1,1.31310180015862,369.957348899916,371.089298199862,371.00559129985,None,369.957348899916,None,369.957348899916,None,369.957348899916,None,372.155077580013,None,372.155077580013,None,372.155077580013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,3,39,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,positive,l,l,1,1.80166979995556,372.259355899878,373.306187300012,373.239536599955,None,372.259355899878,None,372.259355899878,None,372.259355899878,None,374.964653779869,None,374.964653779869,None,374.964653779869,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,4,40,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,l,l,1,1.64144840021618,375.093222199939,376.203390599927,376.118178499863,None,375.093222199939,None,375.093222199939,None,375.093222199939,None,377.621314179967,None,377.621314179967,None,377.621314179967,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,5,41,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,positive,l,l,1,1.89326149993576,377.785694899969,378.836152999895,378.766553899972,None,377.785694899969,None,377.785694899969,None,377.785694899969,None,380.532974880072,None,380.532974880072,None,380.532974880072,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,6,42,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,neutral,k,k,1,1.69183299993165,380.665065499954,381.746166999917,381.663446999853,None,380.665065499954,None,380.665065499954,None,380.665065499954,None,383.243532479857,None,383.243532479857,None,383.243532479857,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,7,43,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,negative,j,j,1,1.43668949999847,383.37742689997,384.494275599951,384.410319499904,None,383.37742689997,None,383.37742689997,None,383.37742689997,None,385.705267579877,None,385.705267579877,None,385.705267579877,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,8,44,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,j,j,1,1.60794440004975,385.813504399965,386.893365999917,386.808461499866,None,385.813504399965,None,385.813504399965,None,385.813504399965,None,388.309894019971,None,388.309894019971,None,388.309894019971,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,9,45,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,1.57178890006617,388.426892800024,389.507372400025,389.424136199988,None,388.426892800024,None,388.426892800024,None,388.426892800024,None,390.893591119908,None,390.893591119908,None,390.893591119908,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,10,46,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,negative,j,j,1,1.62272299989127,391.006050999975,392.073431999888,392.005150999874,None,391.006050999975,None,391.006050999975,None,391.006050999975,None,393.528166020056,None,393.528166020056,None,393.528166020056,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,11,47,15,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,negative,j,j,1,1.76589110004716,393.641837799922,394.738083699951,394.65408249991,None,393.641837799922,None,393.641837799922,None,393.641837799922,None,396.306772619952,None,396.306772619952,None,396.306772619952,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,12,48,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,l,l,1,1.90393689996563,396.416840799851,397.484457300045,397.416664799908,None,396.416840799851,None,396.416840799851,None,396.416840799851,None,399.23373331991,None,399.23373331991,None,399.23373331991,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,13,49,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,negative,j,j,1,2.23007669998333,399.31646370003,400.411896100035,400.346812299918,None,399.31646370003,None,399.31646370003,None,399.31646370003,None,402.496675699949,None,402.496675699949,None,402.496675699949,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,14,50,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,neutral,k,k,1,1.35902239987627,403.558953200001,404.642536399886,404.52543499996,None,403.558953200001,None,403.558953200001,None,403.558953200001,None,405.848094420042,None,405.848094420042,None,405.848094420042,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,504,2023-08-15_15h49.53.156,Main,2022.1.1,None
