target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,8,16,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,2,negative,neutral,348.494449399999,349.480775900001,349.480775900001,349.497482600002,k,k,1,2.42493420000028,k,1,2.40412359999937,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,9,8,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,1,1,1,neutral,positive,352.925978900001,353.9137369,353.9137369,353.930608699999,l,l,1,22.3746648999986,l,1,22.3549082000009,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10,10,7,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,1,negative,neutral,377.309917,378.2975097,378.2975097,378.314212800002,k,k,1,1.49029449999944,k,1,1.45879510000123,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,11,11,9,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,1,1,2,negative,negative,379.799537600002,380.780715999999,380.780715999999,380.813990000001,j,j,1,6.91507839999758,j,1,6.89670129999831,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,12,12,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,1,neutral,neutral,388.725698,389.713984100001,389.713984100001,389.731147699998,k,k,1,1.05687810000018,k,1,1.0342451000015,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,13,13,14,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,1,1,2,negative,positive,390.779500899998,391.764484900001,391.764484900001,391.782364799999,l,l,1,1.09859859999779,l,1,1.07965809999769,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,14,6,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,1,positive,negative,392.8808496,393.8639518,393.8639518,393.880384999999,j,j,1,1.13139060000321,j,1,1.10850889999892,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15,15,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,1,neutral,negative,395.0140639,395.997221200001,395.997221200001,396.014191799999,j,j,1,1.36509790000127,j,1,1.343276900001,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,16,16,17,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,2,2,2,neutral,positive,397.3843402,398.363853500001,398.363853500001,398.3972973,l,l,1,1.48178559999724,l,1,1.47239869999794,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17,17,0,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,prac,1,1,1,negative,negative,399.8624788,400.8474549,400.8474549,400.864239600001,j,j,1,1.46573019999778,j,1,1.44514429999799,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,12,,NaN,NaN,406.746640200001,main,1,1,2,neutral,negative,408.7656228,409.7474551,409.7474551,409.780756400001,j,j,1,13.4828749999979,j,1,13.4743126999983,402.324370600001,space,4.39276499999869,408.7656228,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1,17,,NaN,NaN,NaN,main,2,2,2,neutral,positive,424.254995099998,425.247083699998,425.247083699998,425.263965799999,l,l,1,3.40713550000146,l,1,3.38920499999767,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,2,,NaN,NaN,NaN,main,2,2,1,positive,positive,429.670356299999,430.663719900002,430.663719900002,430.680683799999,l,l,1,3.1904953000012,l,1,3.17286870000135,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3,3,9,,NaN,NaN,NaN,main,2,2,2,negative,negative,434.871898399999,435.8639853,435.8639853,435.880625799999,j,k,0,2.25661369999943,k,0,2.22986260000289,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,439.137967600002,440.130619199999,440.130619199999,440.1473336,k,k,1,0.95706920000157,k,1,0.930211500000951,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5,8,,NaN,NaN,NaN,main,2,2,1,neutral,positive,441.101853999999,442.080687299998,442.080687299998,442.114087299999,l,l,1,2.41376219999802,l,1,2.40331640000113,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,6,6,6,,NaN,NaN,NaN,main,2,2,1,positive,negative,445.521658299998,446.513847699998,446.513847699998,446.5305985,j,j,1,2.27475829999821,j,1,2.2580743999988,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7,7,0,,NaN,NaN,NaN,main,1,1,1,negative,negative,449.803640799999,450.799128799999,450.799128799999,450.817251999999,j,k,0,1.82384119999915,k,0,1.80492859999686,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,8,8,5,,NaN,NaN,NaN,main,1,1,1,negative,positive,453.636757999999,454.630571600001,454.630571600001,454.647410200001,l,j,0,2.35710649999965,j,0,2.33505459999833,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,9,9,16,,NaN,NaN,NaN,main,2,2,2,negative,neutral,458.005643499999,458.997322199999,458.997322199999,459.013883599999,k,l,0,3.32322619999832,l,0,3.29666829999951,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,10,10,4,,NaN,NaN,NaN,main,2,2,1,positive,neutral,463.320581099999,464.298671499999,464.298671499999,464.330968600001,k,j,0,2.05686470000001,j,0,2.04207990000032,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,11,11,15,,NaN,NaN,NaN,main,2,2,2,positive,negative,467.391543600001,468.380736000001,468.380736000001,468.397361099998,j,k,0,6.39005600000019,k,0,6.35911719999967,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,12,12,1,,NaN,NaN,NaN,main,2,2,1,neutral,neutral,475.770421499999,476.764072399999,476.764072399999,476.7813744,k,l,0,4.07393439999942,l,0,4.04917849999947,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,13,13,10,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,481.853901799999,482.847221499998,482.847221499998,482.863867099999,k,l,0,2.95770059999995,l,0,2.94088229999943,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,14,14,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,486.820251800002,487.814754199999,487.814754199999,487.831184199998,l,k,0,5.78977099999975,k,0,5.7575549000012,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,15,15,3,,NaN,NaN,NaN,main,2,2,1,neutral,negative,494.6035302,495.597204399999,495.597204399999,495.614010200001,j,j,1,15.0072565000009,j,1,14.9907473000003,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,16,16,11,,NaN,NaN,NaN,main,2,2,2,positive,positive,511.6202684,512.5972494,512.5972494,512.630491800001,l,k,0,9.10753839999961,k,0,9.09522269999979,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,17,17,13,,NaN,NaN,NaN,main,2,2,2,positive,neutral,522.737530100001,523.7302397,523.7302397,523.7473419,k,k,1,5.04193400000077,k,1,5.01854350000031,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,18,2,,NaN,NaN,NaN,main,1,1,1,positive,positive,529.791319800001,530.780309700001,530.780309700001,530.79731,l,j,0,2.24400669999886,j,0,2.22385759999997,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,19,16,,NaN,NaN,NaN,main,2,2,2,negative,neutral,534.040344200001,535.030588200001,535.030588200001,535.047304500002,k,l,0,5.77369439999893,l,0,5.75022409999838,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,20,4,,NaN,NaN,NaN,main,1,1,1,positive,neutral,541.825258399998,542.803584200001,542.803584200001,542.8403476,k,j,0,3.85616410000148,j,0,3.83279349999975,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,21,9,,NaN,NaN,NaN,main,2,2,2,negative,negative,547.670490300001,548.664111,548.664111,548.6805563,j,l,0,5.75802850000036,l,0,5.72446609999861,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4,22,14,,NaN,NaN,NaN,main,1,1,2,negative,positive,555.436658500001,556.413829399999,556.413829399999,556.447297500001,l,j,0,4.40677280000091,j,0,4.39860340000268,NaN,,NaN,NaN,NaN,NaN,114,65,남성,no,yes,yes,no,2023-11-28_14h22.22.408,experiment_2311,2022.2.5,60.0915314209102
